Name,Importance_index,Page,IsChapter
5.4 DVAFS-Compatible Envision V2,2,147,False
5.4.1 RTL Level Hardware Support,3,147,False
5.4.2 Physical Implementation,3,149,False
5.4.3 Measurement Results,3,150,False
5.4.3.1 Performance Under DVA(F)S,4,151,False
5.4.3.2 Influence of Optimal Body-Biasing,4,153,False
5.4.3.3 Performance on Sparse Datastreams,4,155,False
5.4.3.4 Performance on Benchmarks,4,155,False
5.4.3.5 Comparison with the State of the Art,4,157,False
5.4.4 Envision V2 Overview,3,159,False
5.5 Conclusion,2,160,False
References,2,161,False
6 BINAREYE: Digital and Mixed-Signal Always-On Binary Neural Network Processing,1,163,True
6.1 Binary Neural Networks,2,163,False
6.1.1 Introduction,3,163,False
6.1.2 Binary Neural Network Layers,3,164,False
6.2 Binary Neural Network Applications,2,168,False
6.3 A Programmable Input-to-Label Accelerator Architecture,2,169,False
6.3.1 256X: A Baseline BinaryNet Architecture,3,171,False
"6.3.1.1 Neuron Array, Weight Updates, and Input and Output Demuxing",4,171,False
6.3.1.2 Input Decoding,4,176,False
6.3.1.3 Dense Layers,4,177,False
6.3.1.4 System Control,4,178,False
6.3.2 SX: A Flexible DVAFS BinaryNet Architecture,3,180,False
6.4 MSBNN: A Mixed-Signal 256X Implementation,2,183,False
6.4.1 Switched-Capacitor Neuron Array,3,184,False
6.4.2 Measurement Results,3,185,False
6.4.3 Analog Signal Path Overhead,3,188,False
6.5 BinarEye: A Digital SX Implementation,2,189,False
6.5.1 An All-Digital Binary Neuron,3,189,False
6.5.2 Physical Implementation,3,190,False
6.5.3 Measurement Results,3,190,False
6.5.3.1 Benchmark Network Performance,4,191,False
6.5.3.2 Application-Level Performance,4,192,False
6.5.4 DVAFS in BinarEye,3,193,False
6.5.5 Comparison with the State-of-the-Art,3,195,False
6.6 Comparing Digital and Analog Binary Neural Network Implementations,2,197,False
6.7 Outlook and Future Work,2,200,False
6.8 Conclusion,2,202,False
References,2,203,False
"7 Conclusions, Contributions, and Future Work",1,205,True
7.1 Conclusions,2,206,False
7.2 Suggestions for Future Work,2,209,False
References,2,210,False
Index,1,211,False
Copyright,1,4,False
Table of Contents,1,5,False
Preface,1,17,False
The Machine Learning Tsunami,2,17,False
Machine Learning in Your Projects,2,17,False
Objective and Approach,2,18,False
Code Examples,2,19,False
Prerequisites,2,19,False
Roadmap,2,20,False
Changes Between the First and the Second Edition,2,21,False
Changes Between the Second and the Third Edition,2,22,False
Other Resources,2,23,False
Conventions Used in This Book,2,24,False
O’Reilly Online Learning,2,25,False
How to Contact Us,2,25,False
Acknowledgments,2,26,False
Part I. The Fundamentals of Machine Learning,1,29,False
Chapter 1. The Machine Learning Landscape,2,31,True
What Is Machine Learning?,3,32,False
Why Use Machine Learning?,3,33,False
Examples of Applications,3,36,False
Types of Machine Learning Systems,3,37,False
Training Supervision,4,38,False
Batch Versus Online Learning,4,45,False
Instance-Based Versus Model-Based Learning,4,49,False
Main Challenges of Machine Learning,3,55,False
Insufficient Quantity of Training Data,4,55,False
Nonrepresentative Training Data,4,56,False
Poor-Quality Data,4,58,False
Irrelevant Features,4,58,False
Overfitting the Training Data,4,58,False
Underfitting the Training Data,4,61,False
Stepping Back,4,61,False
Testing and Validating,3,62,False
Hyperparameter Tuning and Model Selection,4,62,False
Data Mismatch,4,63,False
Exercises,3,65,False
Chapter 2. End-to-End Machine Learning Project,2,67,True
Working with Real Data,3,67,False
Look at the Big Picture,3,69,False
Frame the Problem,4,69,False
Select a Performance Measure,4,71,False
Check the Assumptions,4,74,False
Get the Data,3,74,False
Running the Code Examples Using Google Colab,4,74,False
Saving Your Code Changes and Your Data,4,76,False
The Power and Danger of Interactivity,4,77,False
Book Code Versus Notebook Code,4,78,False
Download the Data,4,78,False
Take a Quick Look at the Data Structure,4,79,False
Create a Test Set,4,83,False
Explore and Visualize the Data to Gain Insights,3,88,False
Visualizing Geographical Data,4,89,False
Look for Correlations,4,91,False
Experiment with Attribute Combinations,4,94,False
Prepare the Data for Machine Learning Algorithms,3,95,False
Clean the Data,4,96,False
Handling Text and Categorical Attributes,4,99,False
Feature Scaling and Transformation,4,103,False
Custom Transformers,4,107,False
Transformation Pipelines,4,111,False
Select and Train a Model,3,116,False
Train and Evaluate on the Training Set,4,116,False
Better Evaluation Using Cross-Validation,4,117,False
Fine-Tune Your Model,3,119,False
Grid Search,4,119,False
Randomized Search,4,121,False
Ensemble Methods,4,123,False
Analyzing the Best Models and Their Errors,4,123,False
Evaluate Your System on the Test Set,4,124,False
"Launch, Monitor, and Maintain Your System",3,125,False
Try It Out!,3,128,False
Exercises,3,129,False
Chapter 3. Classification,2,131,True
MNIST,3,131,False
Training a Binary Classifier,3,134,False
Performance Measures,3,135,False
Measuring Accuracy Using Cross-Validation,4,135,False
Confusion Matrices,4,136,False
Precision and Recall,4,138,False
The Precision/Recall Trade-off,4,139,False
The ROC Curve,4,143,False
Multiclass Classification,3,147,False
Error Analysis,3,150,False
Multilabel Classification,3,153,False
Multioutput Classification,3,155,False
Exercises,3,157,False
Chapter 4. Training Models,2,159,True
Linear Regression,3,160,False
The Normal Equation,4,162,False
Computational Complexity,4,165,False
Gradient Descent,3,166,False
Batch Gradient Descent,4,170,False
Stochastic Gradient Descent,4,173,False
Mini-Batch Gradient Descent,4,176,False
Polynomial Regression,3,177,False
Learning Curves,3,179,False
Regularized Linear Models,3,183,False
Ridge Regression,4,184,False
Lasso Regression,4,186,False
Elastic Net Regression,4,189,False
Early Stopping,4,190,False
Logistic Regression,3,192,False
Estimating Probabilities,4,192,False
Training and Cost Function,4,193,False
Decision Boundaries,4,195,False
Softmax Regression,4,198,False
Exercises,3,201,False
Chapter 5. Support Vector Machines,2,203,True
Linear SVM Classification,3,203,False
Soft Margin Classification,4,204,False
Nonlinear SVM Classification,3,206,False
Polynomial Kernel,4,208,False
Similarity Features,4,209,False
Gaussian RBF Kernel,4,209,False
SVM Classes and Computational Complexity,4,211,False
SVM Regression,3,212,False
Under the Hood of Linear SVM Classifiers,3,214,False
The Dual Problem,3,217,False
Kernelized SVMs,4,218,False
Exercises,3,221,False
Chapter 6. Decision Trees,2,223,True
Training and Visualizing a Decision Tree,3,223,False
Making Predictions,3,225,False
Estimating Class Probabilities,3,227,False
The CART Training Algorithm,3,227,False
Computational Complexity,3,228,False
Gini Impurity or Entropy?,3,229,False
Regularization Hyperparameters,3,229,False
Regression,3,232,False
Sensitivity to Axis Orientation,3,234,False
Decision Trees Have a High Variance,3,235,False
Exercises,3,236,False
Chapter 7. Ensemble Learning and Random Forests,2,239,True
Voting Classifiers,3,240,False
Bagging and Pasting,3,243,False
Bagging and Pasting in Scikit-Learn,4,245,False
Out-of-Bag Evaluation,4,246,False
Random Patches and Random Subspaces,4,247,False
Random Forests,3,248,False
Extra-Trees,4,248,False
Feature Importance,4,249,False
Boosting,3,250,False
AdaBoost,4,250,False
Gradient Boosting,4,254,False
Histogram-Based Gradient Boosting,4,258,False
Stacking,3,260,False
Exercises,3,263,False
Chapter 8. Dimensionality Reduction,2,265,True
The Curse of Dimensionality,3,266,False
Main Approaches for Dimensionality Reduction,3,267,False
Projection,4,267,False
Manifold Learning,4,269,False
PCA,3,271,False
Preserving the Variance,4,271,False
Principal Components,4,272,False
Projecting Down to d Dimensions,4,273,False
Using Scikit-Learn,4,274,False
Explained Variance Ratio,4,274,False
Choosing the Right Number of Dimensions,4,275,False
PCA for Compression,4,277,False
Randomized PCA,4,278,False
Incremental PCA,4,278,False
Random Projection,3,280,False
LLE,3,282,False
Other Dimensionality Reduction Techniques,3,284,False
Exercises,3,285,False
Chapter 9. Unsupervised Learning Techniques,2,287,True
Clustering Algorithms: k-means and DBSCAN,3,288,False
k-means,4,291,False
Limits of k-means,4,300,False
Using Clustering for Image Segmentation,4,301,False
Using Clustering for Semi-Supervised Learning,4,303,False
DBSCAN,4,307,False
Other Clustering Algorithms,4,310,False
Gaussian Mixtures,3,311,False
Using Gaussian Mixtures for Anomaly Detection,4,316,False
Selecting the Number of Clusters,4,317,False
Bayesian Gaussian Mixture Models,4,320,False
Other Algorithms for Anomaly and Novelty Detection,4,321,False
Exercises,3,322,False
Part II. Neural Networks and Deep Learning,1,325,False
"Chapter 10. Introduction to Artificial Neural 
Networks with Keras",2,327,True
From Biological to Artificial Neurons,3,328,False
Biological Neurons,4,329,False
Logical Computations with Neurons,4,331,False
The Perceptron,4,332,False
The Multilayer Perceptron and Backpropagation,4,337,False
Regression MLPs,4,341,False
Classification MLPs,4,343,False
Implementing MLPs with Keras,3,345,False
Building an Image Classifier Using the Sequential API,4,346,False
Building a Regression MLP Using the Sequential API,4,356,False
Building Complex Models Using the Functional API,4,357,False
Using the Subclassing API to Build Dynamic Models,4,364,False
Saving and Restoring a Model,4,365,False
Using Callbacks,4,366,False
Using TensorBoard for Visualization,4,368,False
Fine-Tuning Neural Network Hyperparameters,3,372,False
Number of Hidden Layers,4,377,False
Number of Neurons per Hidden Layer,4,378,False
"Learning Rate, Batch Size, and Other Hyperparameters",4,379,False
Exercises,3,381,False
Chapter 11. Training Deep Neural Networks,2,385,True
The Vanishing/Exploding Gradients Problems,3,386,False
Glorot and He Initialization,4,387,False
Better Activation Functions,4,389,False
Batch Normalization,4,395,False
Gradient Clipping,4,400,False
Reusing Pretrained Layers,3,401,False
Transfer Learning with Keras,4,403,False
Unsupervised Pretraining,4,405,False
Pretraining on an Auxiliary Task,4,406,False
Faster Optimizers,3,407,False
Momentum,4,407,False
Nesterov Accelerated Gradient,4,409,False
AdaGrad,4,410,False
RMSProp,4,411,False
Adam,4,412,False
AdaMax,4,413,False
Nadam,4,414,False
AdamW,4,414,False
Learning Rate Scheduling,3,416,False
Avoiding Overfitting Through Regularization,3,420,False
ℓ1 and ℓ2 Regularization,4,421,False
Dropout,4,422,False
Monte Carlo (MC) Dropout,4,425,False
Max-Norm Regularization,4,427,False
Summary and Practical Guidelines,3,428,False
Exercises,3,430,False
Chapter 12. Custom Models and Training with TensorFlow,2,431,True
A Quick Tour of TensorFlow,3,431,False
Using TensorFlow like NumPy,3,435,False
Tensors and Operations,4,435,False
Tensors and NumPy,4,437,False
Type Conversions,4,437,False
Variables,4,438,False
Other Data Structures,4,438,False
Customizing Models and Training Algorithms,3,440,False
Custom Loss Functions,4,440,False
Saving and Loading Models That Contain Custom Components,4,441,False
"Custom Activation Functions, Initializers, Regularizers, 
and Constraints",4,443,False
Custom Metrics,4,444,False
Custom Layers,4,447,False
Custom Models,4,450,False
Losses and Metrics Based on Model Internals,4,452,False
Computing Gradients Using Autodiff,4,454,False
Custom Training Loops,4,458,False
TensorFlow Functions and Graphs,3,461,False
AutoGraph and Tracing,4,463,False
TF Function Rules,4,465,False
Exercises,3,466,False
Chapter 13. Loading and Preprocessing Data with TensorFlow,2,469,True
The tf.data API,3,470,False
Chaining Transformations,4,471,False
Shuffling the Data,4,473,False
Interleaving Lines from Multiple Files,4,474,False
Preprocessing the Data,4,476,False
Putting Everything Together,4,477,False
Prefetching,4,478,False
Using the Dataset with Keras,4,480,False
The TFRecord Format,3,481,False
Compressed TFRecord Files,4,482,False
A Brief Introduction to Protocol Buffers,4,482,False
TensorFlow Protobufs,4,484,False
Loading and Parsing Examples,4,485,False
Handling Lists of Lists Using the SequenceExample Protobuf,4,487,False
Keras Preprocessing Layers,3,487,False
The Normalization Layer,4,488,False
The Discretization Layer,4,491,False
The CategoryEncoding Layer,4,491,False
The StringLookup Layer,4,493,False
The Hashing Layer,4,494,False
Encoding Categorical Features Using Embeddings,4,494,False
Text Preprocessing,4,499,False
Using Pretrained Language Model Components,4,501,False
Image Preprocessing Layers,4,502,False
The TensorFlow Datasets Project,3,503,False
Exercises,3,505,False
Chapter 14. Deep Computer Vision Using Convolutional Neural Networks,2,507,True
The Architecture of the Visual Cortex,3,508,False
Convolutional Layers,3,509,False
Filters,4,512,False
Stacking Multiple Feature Maps,4,513,False
Implementing Convolutional Layers with Keras,4,515,False
Memory Requirements,4,518,False
Pooling Layers,3,519,False
Implementing Pooling Layers with Keras,3,521,False
CNN Architectures,3,523,False
LeNet-5,4,526,False
AlexNet,4,527,False
GoogLeNet,4,530,False
VGGNet,4,533,False
ResNet,4,533,False
Xception,4,537,False
SENet,4,538,False
Other Noteworthy Architectures,4,540,False
Choosing the Right CNN Architecture,4,542,False
Implementing a ResNet-34 CNN Using Keras,3,543,False
Using Pretrained Models from Keras,3,544,False
Pretrained Models for Transfer Learning,3,546,False
Classification and Localization,3,549,False
Object Detection,3,551,False
Fully Convolutional Networks,4,553,False
You Only Look Once,4,555,False
Object Tracking,3,558,False
Semantic Segmentation,3,559,False
Exercises,3,563,False
Chapter 15. Processing Sequences Using RNNs and CNNs,2,565,True
Recurrent Neurons and Layers,3,566,False
Memory Cells,4,568,False
Input and Output Sequences,4,569,False
Training RNNs,3,570,False
Forecasting a Time Series,3,571,False
The ARMA Model Family,4,577,False
Preparing the Data for Machine Learning Models,4,580,False
Forecasting Using a Linear Model,4,583,False
Forecasting Using a Simple RNN,4,584,False
Forecasting Using a Deep RNN,4,585,False
Forecasting Multivariate Time Series,4,587,False
Forecasting Several Time Steps Ahead,4,588,False
Forecasting Using a Sequence-to-Sequence Model,4,590,False
Handling Long Sequences,3,593,False
Fighting the Unstable Gradients Problem,4,593,False
Tackling the Short-Term Memory Problem,4,596,False
Exercises,3,604,False
Chapter 16. Natural Language Processing with RNNs and Attention,2,605,True
Generating Shakespearean Text Using a Character RNN,3,606,False
Creating the Training Dataset,4,607,False
Building and Training the Char-RNN Model,4,609,False
Generating Fake Shakespearean Text,4,610,False
Stateful RNN,4,612,False
Sentiment Analysis,3,615,False
Masking,4,618,False
Reusing Pretrained Embeddings and Language Models,4,621,False
An Encoder–Decoder Network for Neural Machine Translation,3,623,False
Bidirectional RNNs,4,629,False
Beam Search,4,631,False
Attention Mechanisms,3,632,False
Attention Is All You Need: The Original Transformer Architecture,4,637,False
An Avalanche of Transformer Models,3,648,False
Vision Transformers,3,652,False
Hugging Face’s Transformers Library,3,657,False
Exercises,3,661,False
"Chapter 17. Autoencoders, GANs, and Diffusion Models",2,663,True
Efficient Data Representations,3,665,False
Performing PCA with an Undercomplete Linear Autoencoder,3,667,False
Stacked Autoencoders,3,668,False
Implementing a Stacked Autoencoder Using Keras,4,669,False
Visualizing the Reconstructions,4,670,False
Visualizing the Fashion MNIST Dataset,4,671,False
Unsupervised Pretraining Using Stacked Autoencoders,4,672,False
Tying Weights,4,673,False
Training One Autoencoder at a Time,4,674,False
Convolutional Autoencoders,3,676,False
Denoising Autoencoders,3,677,False
Sparse Autoencoders,3,679,False
Variational Autoencoders,3,682,False
Generating Fashion MNIST Images,3,686,False
Generative Adversarial Networks,3,687,False
The Difficulties of Training GANs,4,691,False
Deep Convolutional GANs,4,693,False
Progressive Growing of GANs,4,696,False
StyleGANs,4,699,False
Diffusion Models,3,701,False
Exercises,3,709,False
Chapter 18. Reinforcement Learning,2,711,True
Learning to Optimize Rewards,3,712,False
Policy Search,3,713,False
Introduction to OpenAI Gym,3,715,False
Neural Network Policies,3,719,False
Evaluating Actions: The Credit Assignment Problem,3,721,False
Policy Gradients,3,722,False
Markov Decision Processes,3,727,False
Temporal Difference Learning,3,731,False
Q-Learning,3,732,False
Exploration Policies,4,734,False
Approximate Q-Learning and Deep Q-Learning,4,735,False
Implementing Deep Q-Learning,3,736,False
